org.jsoup.parser.ParseError,10,0.75
org.jsoup.parser.ParseError,11,0.75
org.jsoup.parser.ParseError,12,0.75
org.jsoup.parser.ParseError,13,0.75
org.jsoup.parser.Tokeniser,255,0.75
org.jsoup.parser.Parser,75,0.671
org.jsoup.parser.Parser,76,0.671
org.jsoup.parser.CharacterReader,69,0.612
org.jsoup.parser.Parser,84,0.612
org.jsoup.parser.ParseError,38,0.577
org.jsoup.parser.ParseErrorList,32,0.567
org.jsoup.parser.Tokeniser,245,0.5
org.jsoup.helper.W3CDom,162,0.354
org.jsoup.helper.W3CDom,163,0.354
org.jsoup.helper.W3CDom,164,0.354
org.jsoup.helper.W3CDom,165,0.354
org.jsoup.helper.W3CDom,166,0.354
org.jsoup.helper.W3CDom,167,0.354
org.jsoup.helper.W3CDom,168,0.354
org.jsoup.parser.Tokeniser,250,0.354
org.jsoup.parser.ParseError,15,0.289
org.jsoup.parser.ParseError,16,0.289
org.jsoup.parser.ParseError,17,0.289
org.jsoup.parser.ParseError,18,0.289
org.jsoup.parser.Token,20,0.289
org.jsoup.helper.W3CDom,97,0.289
org.jsoup.helper.W3CDom,98,0.289
org.jsoup.helper.W3CDom,99,0.289
org.jsoup.helper.W3CDom,100,0.289
org.jsoup.helper.W3CDom,101,0.289
org.jsoup.helper.W3CDom,102,0.289
org.jsoup.helper.W3CDom,103,0.289
org.jsoup.helper.W3CDom,104,0.289
org.jsoup.helper.W3CDom,105,0.289
org.jsoup.helper.W3CDom,106,0.289
org.jsoup.helper.W3CDom,107,0.289
org.jsoup.parser.HtmlTreeBuilder,191,0.289
org.jsoup.parser.TokeniserState,1678,0.289
org.jsoup.parser.TokeniserState,1679,0.289
org.jsoup.parser.Parser,33,0.257
org.jsoup.parser.Parser,34,0.257
org.jsoup.helper.W3CDom,27,0.25
org.jsoup.helper.W3CDom,28,0.25
org.jsoup.helper.W3CDom,36,0.25
org.jsoup.helper.W3CDom,40,0.25
org.jsoup.helper.W3CDom,41,0.25
org.jsoup.helper.W3CDom,42,0.25
org.jsoup.helper.W3CDom,43,0.25
org.jsoup.helper.W3CDom,44,0.25
org.jsoup.helper.W3CDom,58,0.25
org.jsoup.helper.W3CDom,61,0.25
org.jsoup.helper.W3CDom,62,0.25
org.jsoup.helper.W3CDom,63,0.25
org.jsoup.helper.W3CDom,64,0.25
org.jsoup.helper.W3CDom,74,0.25
org.jsoup.helper.W3CDom,77,0.25
org.jsoup.helper.W3CDom,78,0.25
org.jsoup.helper.W3CDom,79,0.25
org.jsoup.parser.Tokeniser,81,0.25
org.jsoup.helper.W3CDom,82,0.25
org.jsoup.helper.W3CDom,83,0.25
org.jsoup.helper.W3CDom,85,0.25
org.jsoup.helper.W3CDom,86,0.25
org.jsoup.helper.W3CDom,88,0.25
org.jsoup.helper.W3CDom,89,0.25
org.jsoup.helper.W3CDom,90,0.25
org.jsoup.helper.W3CDom,91,0.25
org.jsoup.helper.W3CDom,93,0.25
org.jsoup.helper.W3CDom,95,0.25
org.jsoup.helper.W3CDom,96,0.25
org.jsoup.parser.Token,104,0.25
org.jsoup.helper.W3CDom,111,0.25
org.jsoup.helper.W3CDom,114,0.25
org.jsoup.helper.W3CDom,115,0.25
org.jsoup.helper.W3CDom,117,0.25
org.jsoup.helper.W3CDom,120,0.25
org.jsoup.helper.W3CDom,122,0.25
org.jsoup.helper.W3CDom,123,0.25
org.jsoup.helper.W3CDom,124,0.25
org.jsoup.helper.W3CDom,125,0.25
org.jsoup.helper.W3CDom,126,0.25
org.jsoup.helper.W3CDom,134,0.25
org.jsoup.helper.W3CDom,135,0.25
org.jsoup.helper.W3CDom,136,0.25
org.jsoup.helper.W3CDom,138,0.25
org.jsoup.helper.W3CDom,140,0.25
org.jsoup.helper.W3CDom,149,0.25
org.jsoup.helper.W3CDom,150,0.25
org.jsoup.parser.HtmlTreeBuilderState,269,0.25
org.jsoup.parser.HtmlTreeBuilderState,270,0.25
org.jsoup.parser.Tokeniser,45,0.243
org.jsoup.parser.Tokeniser,46,0.243
org.jsoup.parser.Tokeniser,254,0.24
org.jsoup.parser.Tokeniser,256,0.24
org.jsoup.nodes.Document,57,0.224
org.jsoup.parser.Tokeniser,175,0.224
org.jsoup.parser.Parser,66,0.221
org.jsoup.parser.Parser,205,0.214
org.jsoup.parser.TokeniserState,160,0.204
org.jsoup.parser.TokeniserState,161,0.204
org.jsoup.parser.HtmlTreeBuilderState,788,0.204
org.jsoup.parser.HtmlTreeBuilderState,790,0.204
org.jsoup.parser.HtmlTreeBuilderState,791,0.204
org.jsoup.parser.HtmlTreeBuilderState,792,0.204
org.jsoup.parser.HtmlTreeBuilder,227,0.197
org.jsoup.parser.HtmlTreeBuilder,198,0.196
org.jsoup.parser.HtmlTreeBuilder,199,0.196
org.jsoup.parser.HtmlTreeBuilder,200,0.196
org.jsoup.parser.HtmlTreeBuilder,201,0.196
org.jsoup.parser.HtmlTreeBuilder,202,0.196
org.jsoup.parser.Parser,19,0.191
org.jsoup.parser.Parser,27,0.191
org.jsoup.parser.Parser,28,0.191
org.jsoup.parser.Parser,29,0.191
org.jsoup.parser.Parser,30,0.191
org.jsoup.parser.HtmlTreeBuilder,226,0.191
org.jsoup.parser.TokeniserState,170,0.189
org.jsoup.parser.TokeniserState,171,0.189
org.jsoup.parser.Tokeniser,77,0.186
org.jsoup.parser.Tag,150,0.186
org.jsoup.parser.TokeniserState,875,0.186
org.jsoup.parser.TokeniserState,876,0.186
org.jsoup.parser.TokeniserState,877,0.186
org.jsoup.parser.TokeniserState,878,0.186
org.jsoup.parser.TokeniserState,872,0.183
org.jsoup.parser.TokeniserState,873,0.183
org.jsoup.parser.TokeniserState,888,0.183
org.jsoup.parser.Tokeniser,249,0.177
org.jsoup.parser.Tokeniser,251,0.177
org.jsoup.parser.ParseErrorList,20,0.173
org.jsoup.parser.Tokeniser,125,0.144
org.jsoup.parser.Tokeniser,126,0.144
org.jsoup.parser.TokeniserState,1690,0.144
org.jsoup.parser.HtmlTreeBuilder,222,0.144
org.jsoup.parser.HtmlTreeBuilder,223,0.144
org.jsoup.parser.HtmlTreeBuilder,224,0.144
org.jsoup.parser.HtmlTreeBuilder,225,0.144
org.jsoup.parser.HtmlTreeBuilder,234,0.144
org.jsoup.parser.HtmlTreeBuilderState,699,0.139
org.jsoup.parser.HtmlTreeBuilderState,704,0.139
org.jsoup.parser.HtmlTreeBuilderState,705,0.139
org.jsoup.parser.HtmlTreeBuilderState,707,0.139
org.jsoup.parser.Tokeniser,244,0.139
org.jsoup.parser.Tokeniser,246,0.139
org.jsoup.parser.Tag,141,0.138
org.jsoup.Jsoup,45,0.134
org.jsoup.parser.TokeniserState,104,0.132
org.jsoup.parser.TokeniserState,105,0.132
org.jsoup.parser.TokeniserState,905,0.132
org.jsoup.parser.TokeniserState,919,0.132
org.jsoup.parser.TokeniserState,560,0.131
org.jsoup.parser.TokeniserState,561,0.131
org.jsoup.helper.StringUtil,73,0.129
org.jsoup.parser.HtmlTreeBuilderState,698,0.129
org.jsoup.parser.TokeniserState,1155,0.129
org.jsoup.parser.TokeniserState,1156,0.129
org.jsoup.parser.TokeniserState,1157,0.129
org.jsoup.parser.HtmlTreeBuilderState,685,0.129
org.jsoup.parser.HtmlTreeBuilderState,681,0.129
org.jsoup.parser.HtmlTreeBuilderState,292,0.126
org.jsoup.parser.HtmlTreeBuilderState,293,0.126
org.jsoup.parser.HtmlTreeBuilderState,294,0.126
org.jsoup.nodes.DataNode,31,0.125
