org.apache.commons.math.optimization.linear.SimplexSolver,168,0.5
org.apache.commons.math.optimization.linear.SimplexTableau,291,0.5
org.apache.commons.math.estimation.AbstractEstimator,111,0.354
org.apache.commons.math.estimation.AbstractEstimator,112,0.354
org.apache.commons.math.optimization.linear.SimplexSolver,190,0.289
org.apache.commons.math.optimization.linear.SimplexSolver,151,0.267
org.apache.commons.math.optimization.linear.LinearObjectiveFunction,92,0.224
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer,108,0.224
org.apache.commons.math.optimization.linear.SimplexSolver,154,0.224
org.apache.commons.math.optimization.linear.SimplexSolver,192,0.224
org.apache.commons.math.optimization.linear.SimplexTableau,325,0.224
org.apache.commons.math.optimization.linear.SimplexTableau,326,0.224
org.apache.commons.math.optimization.linear.SimplexTableau,327,0.224
org.apache.commons.math.optimization.linear.SimplexTableau,328,0.224
org.apache.commons.math.optimization.linear.SimplexTableau,329,0.224
org.apache.commons.math.optimization.linear.SimplexTableau,330,0.224
org.apache.commons.math.optimization.linear.SimplexTableau,331,0.224
org.apache.commons.math.optimization.linear.SimplexTableau,332,0.224
org.apache.commons.math.optimization.linear.SimplexTableau,337,0.224
org.apache.commons.math.optimization.linear.SimplexTableau,338,0.224
org.apache.commons.math.optimization.linear.SimplexTableau,339,0.224
org.apache.commons.math.optimization.linear.SimplexTableau,340,0.224
org.apache.commons.math.optimization.linear.SimplexTableau,343,0.224
org.apache.commons.math.optimization.linear.SimplexTableau,458,0.224
org.apache.commons.math.estimation.EstimationException,45,0.213
org.apache.commons.math.estimation.EstimationException,46,0.213
org.apache.commons.math.optimization.linear.SimplexSolver,146,0.213
org.apache.commons.math.optimization.linear.SimplexSolver,149,0.213
org.apache.commons.math.optimization.linear.SimplexSolver,150,0.213
org.apache.commons.math.optimization.linear.SimplexSolver,187,0.213
org.apache.commons.math.optimization.linear.SimplexSolver,188,0.213
org.apache.commons.math.optimization.linear.SimplexSolver,189,0.213
org.apache.commons.math.optimization.linear.SimplexSolver,42,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,43,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,49,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,50,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,51,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,59,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,60,0.204
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer,61,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,61,0.204
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer,62,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,62,0.204
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer,63,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,63,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,64,0.204
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer,67,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,67,0.204
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer,68,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,77,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,78,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,79,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,80,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,81,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,82,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,83,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,84,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,85,0.204
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer,86,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,89,0.204
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer,91,0.204
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer,100,0.204
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer,101,0.204
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer,102,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,102,0.204
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer,103,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,104,0.204
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer,105,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,105,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,106,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,111,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,112,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,115,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,116,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,117,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,118,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,121,0.204
org.apache.commons.math.optimization.linear.SimplexTableau,145,0.204
org.apache.commons.math.optimization.linear.SimplexTableau,146,0.204
org.apache.commons.math.optimization.linear.SimplexTableau,161,0.204
org.apache.commons.math.optimization.linear.SimplexTableau,162,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,167,0.204
org.apache.commons.math.optimization.linear.SimplexTableau,170,0.204
org.apache.commons.math.optimization.linear.SimplexSolver,185,0.204
org.apache.commons.math.optimization.linear.SimplexTableau,260,0.204
org.apache.commons.math.optimization.linear.SimplexTableau,261,0.204
org.apache.commons.math.optimization.linear.SimplexTableau,262,0.204
org.apache.commons.math.optimization.linear.SimplexTableau,264,0.204
org.apache.commons.math.optimization.linear.SimplexTableau,290,0.204
org.apache.commons.math.optimization.linear.SimplexTableau,356,0.204
org.apache.commons.math.optimization.linear.SimplexTableau,357,0.204
org.apache.commons.math.optimization.linear.SimplexTableau,359,0.204
org.apache.commons.math.optimization.linear.SimplexTableau,474,0.204
org.apache.commons.math.util.MathUtils,367,0.196
org.apache.commons.math.util.MathUtils,368,0.196
org.apache.commons.math.util.MathUtils,369,0.196
org.apache.commons.math.util.MathUtils,370,0.196
org.apache.commons.math.util.MathUtils,372,0.196
org.apache.commons.math.optimization.linear.SimplexTableau,435,0.196
org.apache.commons.math.estimation.LevenbergMarquardtEstimator,584,0.196
org.apache.commons.math.optimization.linear.SimplexTableau,177,0.189
org.apache.commons.math.linear.RealVectorImpl,884,0.189
org.apache.commons.math.linear.RealVectorImpl,885,0.189
org.apache.commons.math.linear.RealVectorImpl,886,0.189
org.apache.commons.math.linear.RealVectorImpl,887,0.189
org.apache.commons.math.linear.RealVectorImpl,889,0.189
org.apache.commons.math.optimization.linear.LinearConstraint,81,0.183
org.apache.commons.math.optimization.linear.LinearConstraint,82,0.183
org.apache.commons.math.optimization.linear.SimplexTableau,273,0.183
org.apache.commons.math.optimization.linear.SimplexTableau,274,0.183
org.apache.commons.math.optimization.linear.SimplexTableau,275,0.183
org.apache.commons.math.optimization.linear.SimplexTableau,276,0.183
org.apache.commons.math.optimization.linear.SimplexTableau,277,0.183
org.apache.commons.math.optimization.linear.SimplexTableau,283,0.183
org.apache.commons.math.linear.RealVectorImpl,338,0.183
org.apache.commons.math.linear.RealVectorImpl,339,0.183
org.apache.commons.math.linear.RealVectorImpl,340,0.183
org.apache.commons.math.linear.RealVectorImpl,342,0.183
org.apache.commons.math.optimization.linear.SimplexTableau,373,0.183
org.apache.commons.math.optimization.linear.SimplexTableau,374,0.183
org.apache.commons.math.optimization.linear.SimplexTableau,375,0.183
org.apache.commons.math.optimization.linear.SimplexTableau,377,0.183
org.apache.commons.math.optimization.linear.SimplexTableau,384,0.183
org.apache.commons.math.optimization.linear.SimplexTableau,392,0.183
org.apache.commons.math.optimization.linear.SimplexTableau,401,0.183
org.apache.commons.math.optimization.linear.SimplexTableau,419,0.183
org.apache.commons.math.optimization.linear.LinearObjectiveFunction,58,0.177
org.apache.commons.math.optimization.linear.LinearObjectiveFunction,59,0.177
org.apache.commons.math.optimization.linear.LinearObjectiveFunction,65,0.177
org.apache.commons.math.optimization.linear.LinearObjectiveFunction,66,0.177
org.apache.commons.math.optimization.linear.LinearObjectiveFunction,67,0.177
org.apache.commons.math.optimization.linear.LinearObjectiveFunction,68,0.177
org.apache.commons.math.optimization.linear.LinearObjectiveFunction,75,0.177
org.apache.commons.math.optimization.linear.LinearObjectiveFunction,83,0.177
org.apache.commons.math.optimization.linear.LinearConstraint,99,0.177
org.apache.commons.math.optimization.linear.LinearConstraint,100,0.177
org.apache.commons.math.optimization.linear.LinearConstraint,101,0.177
org.apache.commons.math.optimization.linear.LinearConstraint,102,0.177
org.apache.commons.math.optimization.linear.LinearConstraint,103,0.177
org.apache.commons.math.optimization.linear.SimplexTableau,104,0.177
org.apache.commons.math.optimization.linear.SimplexTableau,105,0.177
org.apache.commons.math.optimization.linear.SimplexTableau,106,0.177
org.apache.commons.math.optimization.linear.SimplexTableau,107,0.177
org.apache.commons.math.optimization.linear.SimplexTableau,108,0.177
org.apache.commons.math.optimization.linear.SimplexTableau,109,0.177
org.apache.commons.math.optimization.linear.SimplexTableau,110,0.177
org.apache.commons.math.optimization.linear.SimplexTableau,111,0.177
org.apache.commons.math.optimization.linear.SimplexTableau,112,0.177
org.apache.commons.math.optimization.linear.SimplexTableau,113,0.177
org.apache.commons.math.optimization.linear.SimplexTableau,114,0.177
org.apache.commons.math.optimization.linear.SimplexTableau,115,0.177
org.apache.commons.math.optimization.linear.SimplexTableau,116,0.177
org.apache.commons.math.optimization.linear.SimplexTableau,126,0.177
org.apache.commons.math.optimization.linear.SimplexTableau,127,0.177
org.apache.commons.math.optimization.linear.SimplexTableau,128,0.177
org.apache.commons.math.optimization.linear.SimplexTableau,129,0.177
org.apache.commons.math.optimization.linear.SimplexTableau,130,0.177
org.apache.commons.math.optimization.linear.SimplexTableau,133,0.177
org.apache.commons.math.optimization.linear.SimplexTableau,136,0.177
org.apache.commons.math.optimization.linear.SimplexTableau,137,0.177
org.apache.commons.math.optimization.linear.SimplexTableau,139,0.177
