com.google.javascript.jscomp.CompilerTestCase,360,0.775
com.google.javascript.jscomp.CompilerTestCase,372,0.775
com.google.javascript.jscomp.CompilerTestCase,403,0.775
com.google.javascript.jscomp.CompilerTestCase,477,0.775
com.google.javascript.jscomp.CompilerTestCase,957,0.775
com.google.javascript.jscomp.FunctionInjectorTest,1402,0.632
com.google.javascript.jscomp.FunctionInjectorTest,1543,0.632
com.google.javascript.rhino.Node,1434,0.424
com.google.javascript.rhino.Node,1463,0.424
com.google.javascript.rhino.Node,1450,0.359
com.google.javascript.rhino.Node,2198,0.359
com.google.javascript.rhino.Node,2199,0.359
com.google.javascript.rhino.Node,2200,0.359
com.google.javascript.rhino.Node,2201,0.359
com.google.javascript.jscomp.FunctionInjector,732,0.296
com.google.javascript.jscomp.FunctionInjector,725,0.294
com.google.javascript.jscomp.FunctionInjector,719,0.277
com.google.javascript.jscomp.FunctionInjector,718,0.273
com.google.javascript.jscomp.FunctionInjector,729,0.273
com.google.javascript.jscomp.FunctionInjector,728,0.269
com.google.javascript.jscomp.FunctionInjector,717,0.253
com.google.javascript.jscomp.FunctionInjector,736,0.192
com.google.javascript.jscomp.FunctionArgumentInjector,232,0.188
com.google.javascript.jscomp.FunctionArgumentInjector,233,0.188
com.google.javascript.jscomp.FunctionArgumentInjector,200,0.183
com.google.javascript.jscomp.FunctionInjector,715,0.181
com.google.javascript.jscomp.FunctionInjector,716,0.181
com.google.javascript.jscomp.FunctionInjector,695,0.178
com.google.javascript.jscomp.FunctionInjector,697,0.178
com.google.javascript.jscomp.FunctionInjector,702,0.178
com.google.javascript.jscomp.FunctionInjector,208,0.177
com.google.javascript.jscomp.FunctionInjector,691,0.177
com.google.javascript.jscomp.FunctionInjector,555,0.174
com.google.javascript.jscomp.FunctionArgumentInjector,498,0.154
com.google.javascript.jscomp.FunctionArgumentInjector,499,0.154
com.google.javascript.jscomp.FunctionArgumentInjector,67,0.153
com.google.javascript.jscomp.FunctionArgumentInjector,72,0.153
com.google.javascript.jscomp.FunctionArgumentInjector,73,0.153
com.google.javascript.jscomp.FunctionArgumentInjector,74,0.153
com.google.javascript.jscomp.NodeUtil,836,0.149
com.google.javascript.jscomp.FunctionInjector,553,0.14
com.google.javascript.jscomp.FunctionArgumentInjector,199,0.14
com.google.javascript.jscomp.NodeUtil,770,0.137
com.google.javascript.jscomp.FunctionInjector,551,0.135
com.google.javascript.jscomp.FunctionInjector,274,0.132
com.google.javascript.jscomp.FunctionInjector,275,0.132
com.google.javascript.jscomp.FunctionInjector,278,0.132
com.google.javascript.jscomp.FunctionInjector,279,0.132
com.google.javascript.jscomp.FunctionInjector,281,0.132
com.google.javascript.jscomp.FunctionInjector,282,0.132
com.google.javascript.jscomp.FunctionInjector,544,0.13
com.google.javascript.jscomp.FunctionInjector,548,0.13
com.google.javascript.jscomp.FunctionInjector,245,0.123
com.google.javascript.jscomp.FunctionInjector,257,0.123
com.google.javascript.jscomp.FunctionInjector,258,0.123
com.google.javascript.jscomp.FunctionInjector,265,0.123
com.google.javascript.jscomp.FunctionInjector,270,0.123
com.google.javascript.jscomp.FunctionInjector,285,0.123
com.google.javascript.jscomp.FunctionInjector,286,0.123
com.google.javascript.jscomp.FunctionInjector,207,0.12
com.google.javascript.jscomp.FunctionInjector,711,0.12
com.google.javascript.jscomp.FunctionInjector,201,0.119
