com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,550,0.816
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,551,0.816
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,552,0.816
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,553,0.816
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,305,0.667
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,954,0.667
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,448,0.577
com.fasterxml.jackson.dataformat.xml.XmlMapper,124,0.516
com.fasterxml.jackson.dataformat.xml.XmlMapper,125,0.516
com.fasterxml.jackson.dataformat.xml.XmlMapper,126,0.516
com.fasterxml.jackson.dataformat.xml.XmlMapper,127,0.516
com.fasterxml.jackson.dataformat.xml.XmlMapper,129,0.516
com.fasterxml.jackson.dataformat.xml.XmlMapper,130,0.516
com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector,138,0.516
com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector,139,0.516
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,235,0.471
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,474,0.408
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,475,0.408
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,476,0.408
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,477,0.408
com.fasterxml.jackson.dataformat.xml.deser.ElementWrapper,27,0.397
com.fasterxml.jackson.dataformat.xml.deser.ElementWrapper,28,0.397
com.fasterxml.jackson.dataformat.xml.deser.ElementWrapper,29,0.397
com.fasterxml.jackson.dataformat.xml.deser.ElementWrapper,30,0.397
com.fasterxml.jackson.dataformat.xml.deser.ElementWrapper,31,0.397
com.fasterxml.jackson.dataformat.xml.deser.ElementWrapper,40,0.397
com.fasterxml.jackson.dataformat.xml.deser.ElementWrapper,49,0.397
com.fasterxml.jackson.dataformat.xml.deser.ElementWrapper,58,0.397
